;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
1319;1319;krls;jxcat;Descansi en pau mossèn Dalmau. Un home de bondat, compromís i lleialtat a Catalunya. I de saviesa que ha compartit sempre de manera generosa. ;2018-09-05 21:05:21;1137;4362;ca;Descansi en pau mossèn Dalmau. Un home de bondat, compromís i lleialtat a Catalunya. I de saviesa que ha compartit sempre de manera generosa. ;Descansi en pau mossèn Dalmau. Un home de bondat, compromís i lleialtat a Catalunya. I de saviesa que ha compartit sempre de manera generosa. ;5;9;2018
1320;1320;santirodriguez;ppc;"La CUP demanant ""diàleg"" pel referendum de @KRLS davant la seu @PPCatalunya . Es la revolució del ""somriure""! ";2017-03-27 10:08:15;31;19;ca;"La CUP demanant ""diàleg"" pel referendum de @KRLS davant la seu @PPCatalunya . Es la revolució del ""somriure""! ";"La CUP demanant ""diàleg"" pel referendum de @KRLS davant la seu @PPCatalunya . Es la revolució del ""somriure""! ";27;3;2017
1321;1321;quimtorraipla;jxcat;Avui, #DiaMundialdelCàncerdeMama, envio una abraçada molt forta a totes les dones valentes que lluiten contra aquesta malaltia. Qualsevol pas endavant en la detecció precoç, la investigació i la innovació és important. Gràcies a totes les que ho feu possible cada dia. ;2018-10-19 10:48:13;214;779;ca;Avui, #DiaMundialdelCàncerdeMama, envio una abraçada molt forta a totes les dones valentes que lluiten contra aquesta malaltia. Qualsevol pas endavant en la detecció precoç, la investigació i la innovació és important. Gràcies a totes les que ho feu possible cada dia. ;Avui, #DiaMundialdelCàncerdeMama, envio una abraçada molt forta a totes les dones valentes que lluiten contra aquesta malaltia. Qualsevol pas endavant en la detecció precoç, la investigació i la innovació és important. Gràcies a totes les que ho feu possible cada dia. ;19;10;2018
1322;1322;santirodriguez;ppc;La discrepància mai pot justificar l'agressió! Rebeu la solidaritat del @PPCatalunya ;2017-04-04 10:30:47;8;19;ca;La discrepància mai pot justificar l'agressió! Rebeu la solidaritat del @PPCatalunya ;La discrepància mai pot justificar l'agressió! Rebeu la solidaritat del @PPCatalunya ;4;4;2017
1323;1323;quimtorraipla;jxcat;Un honor visitar la casa natal del MHP Lluís Companys al Tarròs. I confirmar a Josep Companys i a la seva mare que el Govern els farà entrega del document de nul.litat del Consell de Guerra del President, en un acte solemne al Palau de la Generalitat. ;2018-10-15 15:44:30;452;1407;ca;Un honor visitar la casa natal del MHP Lluís Companys al Tarròs. I confirmar a Josep Companys i a la seva mare que el Govern els farà entrega del document de nul.litat del Consell de Guerra del President, en un acte solemne al Palau de la Generalitat. ;Un honor visitar la casa natal del MHP Lluís Companys al Tarròs. I confirmar a Josep Companys i a la seva mare que el Govern els farà entrega del document de nul.litat del Consell de Guerra del President, en un acte solemne al Palau de la Generalitat. ;15;10;2018
1324;1324;martarovira;erc;"Any rere any, #LaMaratóTV3 és exemple de la solidaritat de la gent d’aquest país i, també, de la bona tasca que poden fer els mitjans públics per la investigació. Demostrem-ho un any més!

Truca al 905 11 50 50! ";2017-12-17 19:18:37;289;1023;ca;"Any rere any, #LaMaratóTV3 és exemple de la solidaritat de la gent d’aquest país i, també, de la bona tasca que poden fer els mitjans públics per la investigació. Demostrem-ho un any més!

Truca al 905 11 50 50! ";Any rere any, #LaMaratóTV3 és exemple de la solidaritat de la gent d’aquest país i, també, de la bona tasca que poden fer els mitjans públics per la investigació. Demostrem-ho un any més! Truca al 905 11 50 50! ;17;12;2017
1325;1325;adacolau;comuns;Setmana important pel #DretHabitatge. Gràcies a la mobilització ciutadana la llei d la PAH entra al Congrès,BCN aprova el 30% d totes les noves promocions per habitatge assequible i comencem a revertir el dèficit en habitatge d la Generalitat amb la ciutat ;2018-09-21 16:05:03;193;426;ca;Setmana important pel #DretHabitatge. Gràcies a la mobilització ciutadana la llei d la PAH entra al Congrès,BCN aprova el 30% d totes les noves promocions per habitatge assequible i comencem a revertir el dèficit en habitatge d la Generalitat amb la ciutat ;Setmana important pel #DretHabitatge. Gràcies a la mobilització ciutadana la llei d la PAH entra al Congrès,BCN aprova el 30% d totes les noves promocions per habitatge assequible i comencem a revertir el dèficit en habitatge d la Generalitat amb la ciutat ;21;9;2018
1326;1326;krls;jxcat;Hi han anat a provocar, com fan sempre. Són priòmans des del primer dia. Van néixer per fer això. Només que els apuntaladors de la monarquia, tan centrats i rigorosos ells, ens els volen fer empassar com a liberals. Perquè ja se sap que els radicals sempre són els altres... ;2018-11-04 15:10:13;4868;11210;ca;Hi han anat a provocar, com fan sempre. Són priòmans des del primer dia. Van néixer per fer això. Només que els apuntaladors de la monarquia, tan centrats i rigorosos ells, ens els volen fer empassar com a liberals. Perquè ja se sap que els radicals sempre són els altres... ;Hi han anat a provocar, com fan sempre. Són priòmans des del primer dia. Van néixer per fer això. Només que els apuntaladors de la monarquia, tan centrats i rigorosos ells, ens els volen fer empassar com a liberals. Perquè ja se sap que els radicals sempre són els altres... ;4;11;2018
1327;1327;santirodriguez;ppc;"Que dice @QuimTorraiPla que “Catalunya vive una crisis humanitaria”. 
Pues parece que las Naciones Unidas se han olvidado de Catalunya!!
@PPCatalunya 
";2018-05-12 16:25:17;22;31;ca;"Que dice @QuimTorraiPla que “Catalunya vive una crisis humanitaria”. 
Pues parece que las Naciones Unidas se han olvidado de Catalunya!!
@PPCatalunya 
";Que dice @QuimTorraiPla que “Catalunya vive una crisis humanitaria”. Pues parece que las Naciones Unidas se han olvidado de Catalunya!! @PPCatalunya ;12;5;2018
1328;1328;miqueliceta;psc;Expectación ante las elecciones en EEUU, editorial de El Periódico de Catalunya, 4.11.2018  vía @Elperiodico;2018-11-04 09:46:12;4;6;es;Expectación ante las elecciones en EEUU, editorial de El Periódico de Catalunya, 4.11.2018  vía @Elperiodico;Expectació davant les eleccions als EUA, editorial d'El Periódico de Catalunya, 2018.11.04 via @Elperiodico ;4;11;2018
1329;1329;santirodriguez;ppc;"Després de conèixer el contingut de les declaracions al Tribunal Suprem, ja podem afirmar que al @parlament_cat els constitucionalistes som majoria absoluta!!!
@PPCatalunya";2018-01-11 16:10:48;5;11;ca;"Després de conèixer el contingut de les declaracions al Tribunal Suprem, ja podem afirmar que al @parlament_cat els constitucionalistes som majoria absoluta!!!
@PPCatalunya";Després de conèixer el contingut de les declaracions al Tribunal Suprem, ja podem afirmar que al @parlament_cat els constitucionalistes som majoria absoluta!!! @PPCatalunya ;11;1;2018
1330;1330;quimtorraipla;jxcat;Avui he estat a Cornellà del Terri al col·legi on va votar el president @KRLS Puigdemont. Aquesta és l’urna on va dipositar el seu vot el primer d’octubre. I això li dóna un valor especial. Gràcies per haver estat refugi de la democràcia. Gràcies alcalde @SalvadorColl. ;2018-10-06 20:25:53;380;1625;ca;Avui he estat a Cornellà del Terri al col·legi on va votar el president @KRLS Puigdemont. Aquesta és l’urna on va dipositar el seu vot el primer d’octubre. I això li dóna un valor especial. Gràcies per haver estat refugi de la democràcia. Gràcies alcalde @SalvadorColl. ;Avui he estat a Cornellà del Terri al col·legi on va votar el president @KRLS Puigdemont. Aquesta és l’urna on va dipositar el seu vot el primer d’octubre. I això li dóna un valor especial. Gràcies per haver estat refugi de la democràcia. Gràcies alcalde @SalvadorColl. ;6;10;2018
1331;1331;joantarda;erc;Agraït a Sabadell per la República i al Centre Social Torra-Romeu per haver-me donat l’oportunitat de debatre sobre els valors republicans que  compartim i la victòria que anhelem. I gràcies a l’amic @joanmena ;2018-10-25 20:59:43;49;196;ca;Agraït a Sabadell per la República i al Centre Social Torra-Romeu per haver-me donat l’oportunitat de debatre sobre els valors republicans que  compartim i la victòria que anhelem. I gràcies a l’amic @joanmena ;Agraït a Sabadell per la República i al Centre Social Torra-Romeu per haver-me donat l’oportunitat de debatre sobre els valors republicans que compartim i la victòria que anhelem. I gràcies a l’amic @joanmena ;25;10;2018
1332;1332;santirodriguez;ppc;Arrimadas pide a Puigdemont que baje el tramo catalan IRPF a las rentas bajas, pero cuando lo presentamos el @PPCatalunya no lo votó!;2017-07-12 09:31:08;33;18;es;Arrimadas pide a Puigdemont que baje el tramo catalan IRPF a las rentas bajas, pero cuando lo presentamos el @PPCatalunya no lo votó!;Acostades demana a Puigdemont que baixi el tram català IRPF a les rendes baixes, però quan ho vam presentar el @PPCatalunya no el va votar! ;12;7;2017
1333;1333;krls;jxcat;"Dignitat.
Resiliència.
Autodeterminació.

Gràcies per tant, conseller @jorditurull.

#FreeTothom 🎗
#NoSurrender ";2018-10-11 11:30:50;2708;7369;ca;"Dignitat.
Resiliència.
Autodeterminació.

Gràcies per tant, conseller @jorditurull.

#FreeTothom 🎗
#NoSurrender ";Dignitat. Resiliència. Autodeterminació. Gràcies per tant, conseller @jorditurull. #FreeTothom 🎗 #NoSurrender ;11;10;2018
1334;1334;xavierdomenechs;comuns;Última Coordindora Nacional de @CatEnComu_Podem de l’actual etapa, fer néixer un nou espai polític en aquests temps ha estat un repte de titans. Un plaer i un honor haver-ho viscut al vostre costat. ;2018-06-23 10:28:55;30;42;ca;Última Coordindora Nacional de @CatEnComu_Podem de l’actual etapa, fer néixer un nou espai polític en aquests temps ha estat un repte de titans. Un plaer i un honor haver-ho viscut al vostre costat. ;Última Coordindora Nacional de @CatEnComu_Podem de l’actual etapa, fer néixer un nou espai polític en aquests temps ha estat un repte de titans. Un plaer i un honor haver-ho viscut al vostre costat. ;23;6;2018
1335;1335;quimtorraipla;jxcat;"“I trencaré tots els vidres
de la teva antiga joia:
sols tindràs la llibertat
que ordenarà el meu somriure”

Agustí Bartra (L’evangeli del vent, Adesiara)";2018-09-12 22:26:00;391;2017;ca;"“I trencaré tots els vidres
de la teva antiga joia:
sols tindràs la llibertat
que ordenarà el meu somriure”

Agustí Bartra (L’evangeli del vent, Adesiara)";“I trencaré tots els vidres de la teva antiga joia: sols tindràs la llibertat que ordenarà el meu somriure” Agustí Bartra (L’evangeli del vent, Adesiara) ;12;9;2018
1336;1336;quimtorraipla;jxcat;Mila esker hitzaldia emateko gonbidapenagatik, @GureEskuDago-ko lagunok. Kataluniagatik, Euskal Herriagatik, bizitzagatik! ;2018-10-30 16:16:19;173;408;id;Mila esker hitzaldia emateko gonbidapenagatik, @GureEskuDago-ko lagunok. Kataluniagatik, Euskal Herriagatik, bizitzagatik! ;Mila esker hitzaldia emateko gonbidapenagatik, @ GureEskuDago-ko lagunok. Cataluniazko, Euskal Herriagatik, lifeagatik! ;30;10;2018
1337;1337;albert_rivera;cs;📸 Ha sido un honor compartir coloquio con Paco Vázquez, exalcalde de La Coruña y ante todo un estadista y un constitucionalista comprometido con la igualdad y la unión entre españoles. Gracias. #RiverayPacoVázquez ;2018-11-06 21:22:31;164;388;es;📸 Ha sido un honor compartir coloquio con Paco Vázquez, exalcalde de La Coruña y ante todo un estadista y un constitucionalista comprometido con la igualdad y la unión entre españoles. Gracias. #RiverayPacoVázquez ;📸 Ha estat un honor compartir col·loqui amb Paco Vázquez, exalcalde de la Corunya i abans de res un estadista i un constitucionalista compromès amb la igualtat i la unió entre espanyols. Gràcies. # RiverayPacoVázquez ;6;11;2018
1338;1338;albert_rivera;cs;🎥 El PSOE de Sánchez ataca a millones de españoles que muestran con orgullo los símbolos nacionales, como la bandera de España, mientras se alía con los separatistas de la estelada. Se equivoca de adversarios y se equivoca de aliados. ;2018-10-29 18:33:58;501;953;es;🎥 El PSOE de Sánchez ataca a millones de españoles que muestran con orgullo los símbolos nacionales, como la bandera de España, mientras se alía con los separatistas de la estelada. Se equivoca de adversarios y se equivoca de aliados. ;🎥 El PSOE de Sánchez ataca milions d'espanyols que mostren amb orgull els símbols nacionals, com la bandera d'Espanya, mentre s'alia amb els separatistes de l'estelada. S'equivoca d'adversaris i s'equivoca d'aliats. ;29;10;2018
1339;1339;albiol_xg;ppc;"El asesino ""Potros"" ha salido de la cárcel después de matar a 40 personas. Haciendo números, cada asesinato -incluidos niños- le  ha salido por el ""módico castigo"" de nueve meses. Algo no funciona en este país.   vía @elmundoes";2018-08-06 08:47:25;162;256;es;"El asesino ""Potros"" ha salido de la cárcel después de matar a 40 personas. Haciendo números, cada asesinato -incluidos niños- le  ha salido por el ""módico castigo"" de nueve meses. Algo no funciona en este país.   vía @elmundoes";"L'assassí ""Poltres"" ha sortit de la presó després de matar 40 persones. Fent números, cada assassinat -inclosos nens- li ha sortit pel ""mòdic càstig"" de nou mesos. Alguna cosa no funciona en aquest país. via @elmundoes ";6;8;2018
1340;1340;martarovira;erc;"La #República en femení i feminista, o no val la pena! 
Volem dones amb tots els drets, visibilitzades i prenent decisions polítiques! 
Per això, amb convicció, una llista cremallera, en igualtat d'oportunitats! La foto! ⬇️⬇️ ";2017-11-25 14:33:39;911;2768;ca;"La #República en femení i feminista, o no val la pena! 
Volem dones amb tots els drets, visibilitzades i prenent decisions polítiques! 
Per això, amb convicció, una llista cremallera, en igualtat d'oportunitats! La foto! ⬇️⬇️ ";La #República en femení i feminista, o no val la pena! Volem dones amb tots els drets, visibilitzades i prenent decisions polítiques! Per això, amb convicció, una llista cremallera, en igualtat d'oportunitats! La foto! ⬇️⬇️ ;25;11;2017
1341;1341;albert_rivera;cs;"“Este PSOE, demediado y mediocre, ve normal que el Carnicero de Mondragón se pasee por Alsasua, pero tilda de provocación que lo haga Albert Rivera.”

De @CiudadanaMartaR: ‘En Alsasua se acabó el miedo’ ";2018-11-05 09:52:02;487;892;es;"“Este PSOE, demediado y mediocre, ve normal que el Carnicero de Mondragón se pasee por Alsasua, pero tilda de provocación que lo haga Albert Rivera.”

De @CiudadanaMartaR: ‘En Alsasua se acabó el miedo’ ";"""Aquest PSOE, migpartit i mediocre, veu normal que el Carnisser de Mondragón es passegi per Alsasua, però titlla de provocació que ho faci Albert Rivera."" D'@CiudadanaMartaR: 'En Alsasua es va acabar la por' ";5;11;2018
1342;1342;martarovira;erc;"El mateix discurs de Ciudadanos. Mare meva, com està l'establishment! 
#LaDemocràciaSempreGuanya ";2017-12-07 09:09:30;1217;1648;ca;"El mateix discurs de Ciudadanos. Mare meva, com està l'establishment! 
#LaDemocràciaSempreGuanya ";El mateix discurs de Ciudadanos. Mare meva, com està l'establishment! #LaDemocràciaSempreGuanya ;7;12;2017
1343;1343;miqueliceta;psc;Iceta asegura que la ciudadanía pide que Sánchez siga como presidente  @lavanguardia ;2018-11-10 16:42:44;76;123;es;Iceta asegura que la ciudadanía pide que Sánchez siga como presidente  @lavanguardia ;Iceta assegura que la ciutadania demana que Sánchez segueixi com a president @lavanguardia ;10;11;2018
1344;1344;inesarrimadas;cs;El procés no solo fue cortina de humo para tapar recortes y la corrupción del 3%. También sirve al separatismo para cerrar el Parlament y bloquear, entre otras muchas iniciativas, la comisión de investigación de Cs sobre uno de los mayores escándalos de gestión de la Generalitat ;2018-09-04 09:13:23;1022;1786;es;El procés no solo fue cortina de humo para tapar recortes y la corrupción del 3%. También sirve al separatismo para cerrar el Parlament y bloquear, entre otras muchas iniciativas, la comisión de investigación de Cs sobre uno de los mayores escándalos de gestión de la Generalitat ;El procés no només va ser cortina de fum per tapar retallades i la corrupció del 3%. També serveix al separatisme per tancar el Parlament i bloquejar, entre moltes altres iniciatives, la comissió d'investigació de Cs sobre un dels majors escàndols de gestió de la Generalitat ;4;9;2018
1345;1345;inesarrimadas;cs;Esta bandera representa la igualdad, solidaridad y unión de 47 millones de españoles. Representa a un país de ciudadanos libres e iguales y una democracia moderna de la UE. Ni Torra ni sus comandos separatistas la harán desaparecer de Cataluña ni destruirán lo que representa ;2018-10-03 13:49:18;4095;9832;es;Esta bandera representa la igualdad, solidaridad y unión de 47 millones de españoles. Representa a un país de ciudadanos libres e iguales y una democracia moderna de la UE. Ni Torra ni sus comandos separatistas la harán desaparecer de Cataluña ni destruirán lo que representa ;Aquesta bandera representa la igualtat, solidaritat i unió de 47 milions d'espanyols. Representa un país de ciutadans lliures i iguals i una democràcia moderna de la UE. Ni Torra ni els seus comandaments separatistes la faran desaparèixer de Catalunya ni destruiran el que representa ;3;10;2018
1346;1346;jaumecollboni;psc;"Hoy Brasil tiene una cita con la democracia para parar los pies a la extrema derecha. Es cosa de tod@s.
#HaddadPresidente @ptbrasil 💪🏼🌹 ";2018-10-28 08:03:29;13;22;es;"Hoy Brasil tiene una cita con la democracia para parar los pies a la extrema derecha. Es cosa de tod@s.
#HaddadPresidente @ptbrasil 💪🏼🌹 ";Avui Brasil té una cita amb la democràcia per parar els peus a l'extrema dreta. És cosa de tots i totes. #HaddadPresidente @ptbrasil 💪🏼🌹 ;28;10;2018
1347;1347;joantarda;erc;@PPopular i @CiudadanosCs es deleixen perquè descarrilem i hi hagi enfrontament. La seva escalada anirà in crescendo buscant un “accident”, per la qual cosa, sobretot, no caiguem en cap parany! Convicció i prudència!;2018-08-29 16:32:48;59;112;ca;@PPopular i @CiudadanosCs es deleixen perquè descarrilem i hi hagi enfrontament. La seva escalada anirà in crescendo buscant un “accident”, per la qual cosa, sobretot, no caiguem en cap parany! Convicció i prudència!;@PPopular i @CiudadanosCs es deleixen perquè descarrilem i hi hagi enfrontament. La seva escalada anirà in crescendo buscant un “accident”, per la qual cosa, sobretot, no caiguem en cap parany! Convicció i prudència! ;29;8;2018
1348;1348;inesarrimadas;cs;"En las últimas horas ha habido dos graves ataques a la democracia: uno fuera del Parlament, con los actos violentos de los comandos separatistas animados por Torra; y otro dentro del Parlament, al decidir ustedes si quieren cumplir las resoluciones judiciales. ";2018-10-02 14:42:56;2092;4302;es;"En las últimas horas ha habido dos graves ataques a la democracia: uno fuera del Parlament, con los actos violentos de los comandos separatistas animados por Torra; y otro dentro del Parlament, al decidir ustedes si quieren cumplir las resoluciones judiciales. ";"En les últimes hores hi ha hagut dos greus atacs a la democràcia: un fos del Parlament, amb els actes violents dels comandaments separatistes animats per Torra; i un altre dins del Parlament, en decidir vostès si volen complir les resolucions judicials. ";2;10;2018
1349;1349;santirodriguez;ppc;Clar, com que quan als que agredeixen som “unionistes” i tenim menys drets que els “lazis” us importa una bleda. Doncs aneu (h)errats. Seguirem defensant la llibertat que ens intenteu furtar! ;2018-08-09 21:50:36;34;85;ca;Clar, com que quan als que agredeixen som “unionistes” i tenim menys drets que els “lazis” us importa una bleda. Doncs aneu (h)errats. Seguirem defensant la llibertat que ens intenteu furtar! ;Clar, com que quan als que agredeixen som “unionistes” i tenim menys drets que els “lazis” us importa una bleda. Doncs aneu (h)errats. Seguirem defensant la llibertat que ens intenteu furtar! ;9;8;2018
1350;1350;albert_rivera;cs;Mi más sentido pésame a @marianorajoy y a su familia. Todo mi apoyo en estos momentos difíciles para ellos. DEP. ;2018-11-01 11:20:42;492;2046;es;Mi más sentido pésame a @marianorajoy y a su familia. Todo mi apoyo en estos momentos difíciles para ellos. DEP. ;El meu més sentit condol a @marianorajoy i la seva família. Tot el meu suport en aquests moments difícils per a ells. DEP. ;1;11;2018
1351;1351;adacolau;comuns;Barcelona és ciutat innovadora i creativa, i també pionera en la transformació digital. Avui hem presentat el primer laboratori #5G europeu obert a emprenedors/es i recerca, amb l’objectiu que les noves tecnologies beneficiïn a tothom! ;2018-09-26 10:43:15;62;204;ca;Barcelona és ciutat innovadora i creativa, i també pionera en la transformació digital. Avui hem presentat el primer laboratori #5G europeu obert a emprenedors/es i recerca, amb l’objectiu que les noves tecnologies beneficiïn a tothom! ;Barcelona és ciutat innovadora i creativa, i també pionera en la transformació digital. Avui hem presentat el primer laboratori #5G europeu obert a emprenedors/es i recerca, amb l’objectiu que les noves tecnologies beneficiïn a tothom! ;26;9;2018
1352;1352;jaumecollboni;psc;Avui fa 4 anys i @MartaMoreta i @socialistesLGTB recorda al Govern Torra que encara esperem. També tenim pressa. 💪🏼🌈 ;2018-10-10 09:11:24;9;27;ca;Avui fa 4 anys i @MartaMoreta i @socialistesLGTB recorda al Govern Torra que encara esperem. També tenim pressa. 💪🏼🌈 ;Avui fa 4 anys i @MartaMoreta i @socialistesLGTB recorda al Govern Torra que encara esperem. També tenim pressa. 💪🏼🌈 ;10;10;2018
1353;1353;jaumecollboni;psc;A Espanya s’arriba a un bon acord de pressupostos entre @PSOE i @ahorapodemos. Recuperar l’agenda social en benefici de les famílies treballadores i classes mitges #PGE2019;2018-10-11 12:31:11;37;74;ca;A Espanya s’arriba a un bon acord de pressupostos entre @PSOE i @ahorapodemos. Recuperar l’agenda social en benefici de les famílies treballadores i classes mitges #PGE2019;A Espanya s’arriba a un bon acord de pressupostos entre @PSOE i @ahorapodemos. Recuperar l’agenda social en benefici de les famílies treballadores i classes mitges #PGE2019 ;11;10;2018
1354;1354;krls;jxcat;A la presó no us han doblegat la voluntat ni us han escapçat la dignitat. Molta força, molts ànims, totes les abraçades que no ens hem pogut fer. I que farem, perquè la llibertat és imparable. #FreeTothom ;2018-11-01 17:12:01;3045;7639;ca;A la presó no us han doblegat la voluntat ni us han escapçat la dignitat. Molta força, molts ànims, totes les abraçades que no ens hem pogut fer. I que farem, perquè la llibertat és imparable. #FreeTothom ;A la presó no us han doblegat la voluntat ni us han escapçat la dignitat. Molta força, molts ànims, totes les abraçades que no ens hem pogut fer. I que farem, perquè la llibertat és imparable. #FreeTothom ;1;11;2018
1355;1355;xavierdomenechs;comuns;"Avui presentem una proposta al Congrés per regular el preus dels lloguers per llei amb dos objectius:

⛔️Posar fi als lloguers abusius.
⛔️Convertir el lloguer en una opció segura i assequible.

#LeyAlquileresJustos

I com ho volem fer? Així 👇🏻👇🏻👇🏻 ";2018-04-05 11:46:27;72;133;ca;"Avui presentem una proposta al Congrés per regular el preus dels lloguers per llei amb dos objectius:

⛔️Posar fi als lloguers abusius.
⛔️Convertir el lloguer en una opció segura i assequible.

#LeyAlquileresJustos

I com ho volem fer? Així 👇🏻👇🏻👇🏻 ";Avui presentem una proposta al Congrés per regular el preus dels lloguers per llei amb dos objectius: ⛔️Posar fi als lloguers abusius. ⛔️Convertir el lloguer en una opció segura i assequible. #LeyAlquileresJustos I com ho volem fer? Així 👇🏻👇🏻👇🏻 ;5;4;2018
1356;1356;albiol_xg;ppc;El actual gobierno de #Badalona (PSC) tiene que dar explicaciones inmediatas de como es posible que ayer inauguren oficialmente el programa de actos de la entidad separatista @omnium cuyo único objetivo es trabajar en favor del gobierno de @QuimTorraiPla y la ruptura con España. ;2018-09-06 08:40:16;44;57;es;El actual gobierno de #Badalona (PSC) tiene que dar explicaciones inmediatas de como es posible que ayer inauguren oficialmente el programa de actos de la entidad separatista @omnium cuyo único objetivo es trabajar en favor del gobierno de @QuimTorraiPla y la ruptura con España. ;L'actual govern de #Badalona (PSC) ha de donar explicacions immediates de com és possible que ahir inaugurin oficialment el programa d'actes de l'entitat separatista @omnium l'únic objectiu és treballar en favor del govern de @QuimTorraiPla i la ruptura amb Espanya. ;6;9;2018
1357;1357;krls;jxcat;Gràcies @G_Pisarello per la conversa i per l'afecte personal. Davant la repressió i davant la involució, la resposta és més democràcia i més política. És la resposta que sempre ha donat la societat catalana. I això és més sòlid del que s'imaginen els nostres repressors. ;2018-11-05 10:12:56;764;2295;ca;Gràcies @G_Pisarello per la conversa i per l'afecte personal. Davant la repressió i davant la involució, la resposta és més democràcia i més política. És la resposta que sempre ha donat la societat catalana. I això és més sòlid del que s'imaginen els nostres repressors. ;Gràcies @G_Pisarello per la conversa i per l'afecte personal. Davant la repressió i davant la involució, la resposta és més democràcia i més política. És la resposta que sempre ha donat la societat catalana. I això és més sòlid del que s'imaginen els nostres repressors. ;5;11;2018
1358;1358;inesarrimadas;cs;En @elconfidencial: Encuentro Villacís-Valls para lanzar una estrategia electoral común en Madrid y Barcelona ;2018-11-18 09:52:13;260;525;es;En @elconfidencial: Encuentro Villacís-Valls para lanzar una estrategia electoral común en Madrid y Barcelona ;En @elconfidencial: Trobada Villacís-Valls per llançar una estratègia electoral comú a Madrid i Barcelona ;18;11;2018
1359;1359;xavierdomenechs;comuns;"Un Govern amb el que sembla que per Junts per Catalunya i ERC el 8 de març i tots els 8 de març que ens han precedit no han existit.

#OnSónLesDones";2018-05-19 15:00:03;134;232;ca;"Un Govern amb el que sembla que per Junts per Catalunya i ERC el 8 de març i tots els 8 de març que ens han precedit no han existit.

#OnSónLesDones";Un Govern amb el que sembla que per Junts per Catalunya i ERC el 8 de març i tots els 8 de març que ens han precedit no han existit. #OnSónLesDones ;19;5;2018
1360;1360;quimtorraipla;jxcat;Realment, un altre dels nobles i elegants gestos del Sr. Borrell, en aquest cas vers el president del país on va nèixer. No es preocupi, Sr. Borrell, ja faré arribar el meu discurs a tots els assistents. ;2018-10-08 16:34:49;4664;9367;ca;Realment, un altre dels nobles i elegants gestos del Sr. Borrell, en aquest cas vers el president del país on va nèixer. No es preocupi, Sr. Borrell, ja faré arribar el meu discurs a tots els assistents. ;Realment, un altre dels nobles i elegants gestos del Sr. Borrell, en aquest cas vers el president del país on va nèixer. No es preocupi, Sr. Borrell, ja faré arribar el meu discurs a tots els assistents. ;8;10;2018
1361;1361;santirodriguez;ppc;"Com ara no teniu els Mossos per espiar-nos, heu de parar l'orella.
Doncs afineu-la a veure si hi sentiu millor!
@PPCatalunya @Albiol_XG ";2018-03-21 18:15:47;15;20;ca;"Com ara no teniu els Mossos per espiar-nos, heu de parar l'orella.
Doncs afineu-la a veure si hi sentiu millor!
@PPCatalunya @Albiol_XG ";Com ara no teniu els Mossos per espiar-nos, heu de parar l'orella. Doncs afineu-la a veure si hi sentiu millor! @PPCatalunya @Albiol_XG ;21;3;2018
1362;1362;krls;jxcat;Gràcies @sindicdegreuges : El síndic es reuneix amb les autoritats del Consell d’Europa per abordar criteris de protecció dels drets humans i informar de la situació a Catalunya - Síndic de Greuges de Catalunya - El defensor de les persones ;2018-10-31 15:25:23;1095;3083;ca;Gràcies @sindicdegreuges : El síndic es reuneix amb les autoritats del Consell d’Europa per abordar criteris de protecció dels drets humans i informar de la situació a Catalunya - Síndic de Greuges de Catalunya - El defensor de les persones ;Gràcies @sindicdegreuges : El síndic es reuneix amb les autoritats del Consell d’Europa per abordar criteris de protecció dels drets humans i informar de la situació a Catalunya - Síndic de Greuges de Catalunya - El defensor de les persones ;31;10;2018
1363;1363;miqueliceta;psc;.@socialistes_cat Lamentem la mort de Jordi Alfonso, dirigent estudiantil i militant del PSC. Home compromès amb els valors d’esquerres i activista en els moviments socials. El recordarem sempre i desitgem que la terra li sigui lleu ;2018-11-03 10:27:28;21;48;ca;.@socialistes_cat Lamentem la mort de Jordi Alfonso, dirigent estudiantil i militant del PSC. Home compromès amb els valors d’esquerres i activista en els moviments socials. El recordarem sempre i desitgem que la terra li sigui lleu ;.@socialistes_cat Lamentem la mort de Jordi Alfonso, dirigent estudiantil i militant del PSC. Home compromès amb els valors d’esquerres i activista en els moviments socials. El recordarem sempre i desitgem que la terra li sigui lleu ;3;11;2018
1364;1364;inesarrimadas;cs;Mi rotunda condena y repulsa a estos actos de señalamiento y acoso al juez Llarena. Intolerable que se brinde total impunidad a estas amenazas y se permita la persecución totalitaria a los servidores públicos. ;2018-11-14 12:02:47;3423;6555;es;Mi rotunda condena y repulsa a estos actos de señalamiento y acoso al juez Llarena. Intolerable que se brinde total impunidad a estas amenazas y se permita la persecución totalitaria a los servidores públicos. ;El meu rotunda condemna i repulsa a aquests actes senyaladors assetjament al jutge Llarena. Intolerable que es brindi total impunitat a aquestes amenaces i es permeti la persecució totalitària als servidors públics. ;14;11;2018
