;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
1349;1349;santirodriguez;ppc;Clar, com que quan als que agredeixen som “unionistes” i tenim menys drets que els “lazis” us importa una bleda. Doncs aneu (h)errats. Seguirem defensant la llibertat que ens intenteu furtar! ;2018-08-09 21:50:36;34;85;ca;Clar, com que quan als que agredeixen som “unionistes” i tenim menys drets que els “lazis” us importa una bleda. Doncs aneu (h)errats. Seguirem defensant la llibertat que ens intenteu furtar! ;"Claro, como que cuando los que agreden somos ""unionistas"" y tenemos menos derechos que los ""Lazio"" le importa una acelga. Pues vaya (h) errados. Seguiremos defendiendo la libertad que nos intente robar! ";9;8;2018
1350;1350;albert_rivera;cs;Mi más sentido pésame a @marianorajoy y a su familia. Todo mi apoyo en estos momentos difíciles para ellos. DEP. ;2018-11-01 11:20:42;492;2046;es;Mi más sentido pésame a @marianorajoy y a su familia. Todo mi apoyo en estos momentos difíciles para ellos. DEP. ;Mi más sentido pésame a @marianorajoy y a su familia. Todo mi apoyo en estos momentos difíciles para ellos. DEP. ;1;11;2018
1351;1351;adacolau;comuns;Barcelona és ciutat innovadora i creativa, i també pionera en la transformació digital. Avui hem presentat el primer laboratori #5G europeu obert a emprenedors/es i recerca, amb l’objectiu que les noves tecnologies beneficiïn a tothom! ;2018-09-26 10:43:15;62;204;ca;Barcelona és ciutat innovadora i creativa, i també pionera en la transformació digital. Avui hem presentat el primer laboratori #5G europeu obert a emprenedors/es i recerca, amb l’objectiu que les noves tecnologies beneficiïn a tothom! ;Barcelona es ciudad innovadora y creativa, y también pionera en la transformación digital. Hoy hemos presentado el primer laboratorio # 5G europeo abierto a los / e investigación, con el objetivo de que las nuevas tecnologías beneficien a todos! ;26;9;2018
1352;1352;jaumecollboni;psc;Avui fa 4 anys i @MartaMoreta i @socialistesLGTB recorda al Govern Torra que encara esperem. També tenim pressa. 💪🏼🌈 ;2018-10-10 09:11:24;9;27;ca;Avui fa 4 anys i @MartaMoreta i @socialistesLGTB recorda al Govern Torra que encara esperem. També tenim pressa. 💪🏼🌈 ;Hoy hace 4 años y @MartaMoreta y @socialistesLGTB recuerda al Gobierno Torra que aún esperamos. También tenemos prisa. 💪🏼🌈 ;10;10;2018
1353;1353;jaumecollboni;psc;A Espanya s’arriba a un bon acord de pressupostos entre @PSOE i @ahorapodemos. Recuperar l’agenda social en benefici de les famílies treballadores i classes mitges #PGE2019;2018-10-11 12:31:11;37;74;ca;A Espanya s’arriba a un bon acord de pressupostos entre @PSOE i @ahorapodemos. Recuperar l’agenda social en benefici de les famílies treballadores i classes mitges #PGE2019;En España se llega a un buen acuerdo de presupuestos entre @PSOE y @ahorapodemos. Recuperar la agenda social en beneficio de las familias trabajadoras y clases medias # PGE2019 ;11;10;2018
1354;1354;krls;jxcat;A la presó no us han doblegat la voluntat ni us han escapçat la dignitat. Molta força, molts ànims, totes les abraçades que no ens hem pogut fer. I que farem, perquè la llibertat és imparable. #FreeTothom ;2018-11-01 17:12:01;3045;7639;ca;A la presó no us han doblegat la voluntat ni us han escapçat la dignitat. Molta força, molts ànims, totes les abraçades que no ens hem pogut fer. I que farem, perquè la llibertat és imparable. #FreeTothom ;En la cárcel no le han doblado la voluntad ni os han descabezado la dignidad. Mucha fuerza, muchos ánimos, todas los abrazos que no nos hemos podido hacer. Y que haremos, porque la libertad es imparable. #FreeTothom ;1;11;2018
1355;1355;xavierdomenechs;comuns;"Avui presentem una proposta al Congrés per regular el preus dels lloguers per llei amb dos objectius:

⛔️Posar fi als lloguers abusius.
⛔️Convertir el lloguer en una opció segura i assequible.

#LeyAlquileresJustos

I com ho volem fer? Així 👇🏻👇🏻👇🏻 ";2018-04-05 11:46:27;72;133;ca;"Avui presentem una proposta al Congrés per regular el preus dels lloguers per llei amb dos objectius:

⛔️Posar fi als lloguers abusius.
⛔️Convertir el lloguer en una opció segura i assequible.

#LeyAlquileresJustos

I com ho volem fer? Així 👇🏻👇🏻👇🏻 ";Hoy presentamos una propuesta en el Congreso para regular los precios de los alquileres por ley con dos objetivos: ⛔️Posar fin a los alquileres abusivos. ⛔️Convertir el alquiler en una opción segura y asequible. #LeyAlquileresJustos Y cómo lo queremos hacer? así 👇🏻👇🏻👇🏻 ;5;4;2018
1356;1356;albiol_xg;ppc;El actual gobierno de #Badalona (PSC) tiene que dar explicaciones inmediatas de como es posible que ayer inauguren oficialmente el programa de actos de la entidad separatista @omnium cuyo único objetivo es trabajar en favor del gobierno de @QuimTorraiPla y la ruptura con España. ;2018-09-06 08:40:16;44;57;es;El actual gobierno de #Badalona (PSC) tiene que dar explicaciones inmediatas de como es posible que ayer inauguren oficialmente el programa de actos de la entidad separatista @omnium cuyo único objetivo es trabajar en favor del gobierno de @QuimTorraiPla y la ruptura con España. ;El actual gobierno de #Badalona (PSC) tiene que dar explicaciones inmediatas de como es posible que ayer inauguren oficialmente el programa de actos de la entidad separatista @omnium cuyo único objetivo es trabajar en favor del gobierno de @QuimTorraiPla y la ruptura con España. ;6;9;2018
1357;1357;krls;jxcat;Gràcies @G_Pisarello per la conversa i per l'afecte personal. Davant la repressió i davant la involució, la resposta és més democràcia i més política. És la resposta que sempre ha donat la societat catalana. I això és més sòlid del que s'imaginen els nostres repressors. ;2018-11-05 10:12:56;764;2295;ca;Gràcies @G_Pisarello per la conversa i per l'afecte personal. Davant la repressió i davant la involució, la resposta és més democràcia i més política. És la resposta que sempre ha donat la societat catalana. I això és més sòlid del que s'imaginen els nostres repressors. ;Gracias @G_Pisarello por la conversación y por el afecto personal. Ante la represión y ante la involución, la respuesta es más democracia y más política. Es la respuesta que siempre ha dado la sociedad catalana. Y esto es más sólido de lo que se imaginan nuestros represores. ;5;11;2018
1358;1358;inesarrimadas;cs;En @elconfidencial: Encuentro Villacís-Valls para lanzar una estrategia electoral común en Madrid y Barcelona ;2018-11-18 09:52:13;260;525;es;En @elconfidencial: Encuentro Villacís-Valls para lanzar una estrategia electoral común en Madrid y Barcelona ;En @elconfidencial: Encuentro Villacís-Valls para lanzar una estrategia electoral común en Madrid y Barcelona ;18;11;2018
1359;1359;xavierdomenechs;comuns;"Un Govern amb el que sembla que per Junts per Catalunya i ERC el 8 de març i tots els 8 de març que ens han precedit no han existit.

#OnSónLesDones";2018-05-19 15:00:03;134;232;ca;"Un Govern amb el que sembla que per Junts per Catalunya i ERC el 8 de març i tots els 8 de març que ens han precedit no han existit.

#OnSónLesDones";Un Gobierno con lo que parece que por Juntos por Cataluña y ERC el 8 de marzo y todos los 8 de marzo que nos han precedido no han existido. # OnSónLesDones ;19;5;2018
1360;1360;quimtorraipla;jxcat;Realment, un altre dels nobles i elegants gestos del Sr. Borrell, en aquest cas vers el president del país on va nèixer. No es preocupi, Sr. Borrell, ja faré arribar el meu discurs a tots els assistents. ;2018-10-08 16:34:49;4664;9367;ca;Realment, un altre dels nobles i elegants gestos del Sr. Borrell, en aquest cas vers el president del país on va nèixer. No es preocupi, Sr. Borrell, ja faré arribar el meu discurs a tots els assistents. ;Realmente, otro de los nobles y elegantes gestos del Sr. Borrell, en este caso hacia el presidente del país donde nació. No se preocupe, Sr. Borrell, ya haré llegar mi discurso a todos los asistentes. ;8;10;2018
1361;1361;santirodriguez;ppc;"Com ara no teniu els Mossos per espiar-nos, heu de parar l'orella.
Doncs afineu-la a veure si hi sentiu millor!
@PPCatalunya @Albiol_XG ";2018-03-21 18:15:47;15;20;ca;"Com ara no teniu els Mossos per espiar-nos, heu de parar l'orella.
Doncs afineu-la a veure si hi sentiu millor!
@PPCatalunya @Albiol_XG ";Como ahora no dispone de los Mossos para espiarnos, debe parar la oreja. Pues afináis a ver si sentís mejor! @PPCatalunya @Albiol_XG ;21;3;2018
1362;1362;krls;jxcat;Gràcies @sindicdegreuges : El síndic es reuneix amb les autoritats del Consell d’Europa per abordar criteris de protecció dels drets humans i informar de la situació a Catalunya - Síndic de Greuges de Catalunya - El defensor de les persones ;2018-10-31 15:25:23;1095;3083;ca;Gràcies @sindicdegreuges : El síndic es reuneix amb les autoritats del Consell d’Europa per abordar criteris de protecció dels drets humans i informar de la situació a Catalunya - Síndic de Greuges de Catalunya - El defensor de les persones ;Gracias @sindicdegreuges: El síndic se reúne con las autoridades del Consejo de Europa para abordar criterios de protección de los derechos humanos e informar de la situación en Cataluña - Síndic de Greuges de Cataluña - El defensor de las personas ;31;10;2018
1363;1363;miqueliceta;psc;.@socialistes_cat Lamentem la mort de Jordi Alfonso, dirigent estudiantil i militant del PSC. Home compromès amb els valors d’esquerres i activista en els moviments socials. El recordarem sempre i desitgem que la terra li sigui lleu ;2018-11-03 10:27:28;21;48;ca;.@socialistes_cat Lamentem la mort de Jordi Alfonso, dirigent estudiantil i militant del PSC. Home compromès amb els valors d’esquerres i activista en els moviments socials. El recordarem sempre i desitgem que la terra li sigui lleu ;. @ Socialistes_cat Lamentamos la muerte de Jordi Alfonso, dirigente estudiantil y militante del PSC. Hombre comprometido con los valores de izquierdas y activista en los movimientos sociales. Lo recordaremos siempre y deseamos que la tierra le sea leve ;3;11;2018
1364;1364;inesarrimadas;cs;Mi rotunda condena y repulsa a estos actos de señalamiento y acoso al juez Llarena. Intolerable que se brinde total impunidad a estas amenazas y se permita la persecución totalitaria a los servidores públicos. ;2018-11-14 12:02:47;3423;6555;es;Mi rotunda condena y repulsa a estos actos de señalamiento y acoso al juez Llarena. Intolerable que se brinde total impunidad a estas amenazas y se permita la persecución totalitaria a los servidores públicos. ;Mi rotunda condena y repulsa a estos actos de señalamiento y acoso al juez Llarena. Intolerable que se brinde total impunidad a estas amenazas y se permita la persecución totalitaria a los servidores públicos. ;14;11;2018
1365;1365;adacolau;comuns;Tal i com diu @amnistiaespana, ni rebel·lió, ni sedició, ni cap tipus de violència: la presó de @jcuixart i @jordialapreso ataca la llibertat de manifestació i d’expressió de tothom. Un any després no ens acostumem a la injustícia i exigim #LlibertatJordis ;2018-10-16 10:53:10;410;1023;ca;Tal i com diu @amnistiaespana, ni rebel·lió, ni sedició, ni cap tipus de violència: la presó de @jcuixart i @jordialapreso ataca la llibertat de manifestació i d’expressió de tothom. Un any després no ens acostumem a la injustícia i exigim #LlibertatJordis ;Tal y como dice @amnistiaespana, ni rebelión, ni sedición, ni ningún tipo de violencia: la cárcel de @jcuixart y @jordialapreso ataca la libertad de manifestación y de expresión de todos. Un año después no nos acostumbramos a la injusticia y exigimos #LlibertatJordis ;16;10;2018
1366;1366;joantarda;erc;Amb els companys i companyes d @Esquerra_ERC a la Festa Major de Bellvitge. Visca la República! ;2018-09-14 20:38:59;63;326;ca;Amb els companys i companyes d @Esquerra_ERC a la Festa Major de Bellvitge. Visca la República! ;Con los compañeros y compañeras de @Esquerra_ERC a la Fiesta Mayor de Bellvitge. Viva la República! ;14;9;2018
1367;1367;martarovira;erc;Avui fa un any que dos activistes socials, en @jcuixart i en @jordialapreso, són a la presó per manifestar-se pacíficament i defensar públicament uns ideals. Lluitarem per la vostra llibertat, pels nostres drets col·lectius i per denunciar l'abús i repressió de l'Estat!;2018-10-16 16:00:55;1562;5864;ca;Avui fa un any que dos activistes socials, en @jcuixart i en @jordialapreso, són a la presó per manifestar-se pacíficament i defensar públicament uns ideals. Lluitarem per la vostra llibertat, pels nostres drets col·lectius i per denunciar l'abús i repressió de l'Estat!;Hoy hace un año que dos activistas sociales, en @jcuixart y en @jordialapreso, están en prisión por manifestarse pacíficamente y defender públicamente unos ideales. Lucharemos por su libertad, por nuestros derechos colectivos y para denunciar el abuso y represión del Estado! ;16;10;2018
1368;1368;martarovira;erc;"Això és una OCUPACIÓ IL•LEGAL perquè cap article de cap Llei ho permet. 

I això és una OCUPACIÓ NO LEGÍTIMA perquè les institucions les elegeixen  els ciutadans democràticament. ";2017-10-15 16:34:07;3213;2938;ca;"Això és una OCUPACIÓ IL•LEGAL perquè cap article de cap Llei ho permet. 

I això és una OCUPACIÓ NO LEGÍTIMA perquè les institucions les elegeixen  els ciutadans democràticament. ";Esto es una EMPLEO IL • LEGAL para que ningún artículo de ninguna Ley lo permite. Y esto es una EMPLEO NO LEGÍTIMA para que las instituciones las eligen los ciudadanos democráticamente. ;15;10;2017
1369;1369;albiol_xg;ppc;Como los partidos independentistas ya no tienen al @PPopular en el gobierno para pelearse, ahora toca suspender Plenos del Parlament por las peleas entre ellos mismos, con la sumisión del PSC de @sanchezcastejon   vía @Elperiodico;2018-07-18 13:28:31;104;149;es;Como los partidos independentistas ya no tienen al @PPopular en el gobierno para pelearse, ahora toca suspender Plenos del Parlament por las peleas entre ellos mismos, con la sumisión del PSC de @sanchezcastejon   vía @Elperiodico;Como los partidos independentistas ya no tienen al @PPopular en el gobierno para pelearse, ahora toca suspender Plenos del Parlament por las peleas entre ellos mismos, con la sumisión del PSC de @sanchezcastejon   vía @Elperiodico;18;7;2018
1370;1370;miqueliceta;psc;Pedro Sánchez anuncia un cambio de la ley hipotecaria para corregir al Supremo, Leonor Mayor Ortega  @lavanguardia ;2018-11-07 16:02:34;14;27;es;Pedro Sánchez anuncia un cambio de la ley hipotecaria para corregir al Supremo, Leonor Mayor Ortega  @lavanguardia ;Pedro Sánchez anuncia un cambio de la ley hipotecaria para corregir al Supremo, Leonor Mayor Ortega  @lavanguardia ;7;11;2018
1371;1371;adacolau;comuns;Queridos @Irene_Montero_ y  @Pablo_Iglesias_ : toda la fuerza y el cariño del mundo. Esos dos peques saldrán adelante con el “sí se puede” grabado en su ADN. Cuidaos, descansad. Nada hay más bello ni importante que la vida luchando por abrirse camino❤️;2018-07-03 15:21:41;850;5378;es;Queridos @Irene_Montero_ y  @Pablo_Iglesias_ : toda la fuerza y el cariño del mundo. Esos dos peques saldrán adelante con el “sí se puede” grabado en su ADN. Cuidaos, descansad. Nada hay más bello ni importante que la vida luchando por abrirse camino❤️;Queridos @Irene_Montero_ y  @Pablo_Iglesias_ : toda la fuerza y el cariño del mundo. Esos dos peques saldrán adelante con el “sí se puede” grabado en su ADN. Cuidaos, descansad. Nada hay más bello ni importante que la vida luchando por abrirse camino❤️;3;7;2018
1372;1372;krls;jxcat;Gràcies @Joan_BonaNit pel teu gest diari, i pel teu suport. El teu #BonaNit s'estén també fins a Bèlgica! #FreeTothom #Llibertat ;2018-11-16 16:16:25;1033;3596;ca;Gràcies @Joan_BonaNit pel teu gest diari, i pel teu suport. El teu #BonaNit s'estén també fins a Bèlgica! #FreeTothom #Llibertat ;Gracias @Joan_BonaNit por tu gesto diario, y por tu apoyo. Tu #BonaNit extiende también hasta Bélgica! #FreeTothom #Llibertat ;16;11;2018
1373;1373;krls;jxcat;Molta sort! Una demostració del resultat del treball en equip, de la suma d'esforços compartits. @concurscastells ;2018-10-07 08:55:20;2036;6857;ca;Molta sort! Una demostració del resultat del treball en equip, de la suma d'esforços compartits. @concurscastells ;Mucha suerte! Una demostración del resultado del trabajo en equipo, de la suma de esfuerzos compartidos. @concurscastells ;7;10;2018
1374;1374;quimtorraipla;jxcat;Enhorabona @L_Avenc ! Gràcies per tots aquests anys d’història, literatura i cultura. I per als següents 450 números més. ;2018-10-06 20:52:04;64;255;ca;Enhorabona @L_Avenc ! Gràcies per tots aquests anys d’història, literatura i cultura. I per als següents 450 números més. ;Enhorabuena @L_Avenc! Gracias por todos estos años de historia, literatura y cultura. Y para los siguientes 450 números más. ;6;10;2018
1375;1375;krls;jxcat;Si algú vol saber com està el moviment independentista a Catalunya que miri la gent, no els partits. Des de l’#1Oct la societat està unida i mobilitzada, fins i tot en les circumstàncies més extraordinàries com és pujar les muntanyes que hem escollit. ;2018-10-14 09:07:39;3527;9523;ca;Si algú vol saber com està el moviment independentista a Catalunya que miri la gent, no els partits. Des de l’#1Oct la societat està unida i mobilitzada, fins i tot en les circumstàncies més extraordinàries com és pujar les muntanyes que hem escollit. ;Si alguien quiere saber cómo está el movimiento independentista en Cataluña que mire la gente, no los partidos. Desde el # 1Oct la sociedad está unida y movilizada, incluso en las circunstancias más extraordinarias como es subir las montañas que hemos escogido. ;14;10;2018
1376;1376;adacolau;comuns;Aquest matí hi ha hagut un terrible accident al carrer Travessera de Gràcia. Estem seguint l'evolució dels ferits i especialment de la nena que ha estat traslladada greu a l'hospital Sant Joan de Déu. Una abraçada i tot l’escalf per la família;2018-11-09 12:31:18;44;245;ca;Aquest matí hi ha hagut un terrible accident al carrer Travessera de Gràcia. Estem seguint l'evolució dels ferits i especialment de la nena que ha estat traslladada greu a l'hospital Sant Joan de Déu. Una abraçada i tot l’escalf per la família;Esta mañana ha habido un terrible accidente en la calle Travessera de Gracia. Estamos siguiendo la evolución de los heridos y especialmente de la niña que ha sido trasladada grave en el hospital San Juan de Dios. Un abrazo y todo el calor para la familia ;9;11;2018
1377;1377;jaumecollboni;psc;".@socialistes_cat instem a Torra i els partits independistes a triar entre:
👉🏼 un govern de @sanchezcastejon que treballi pel diàleg i pels grans avenços socials 
⛔️ la via de la confrontació que representen Casado, Rivera i VOX ";2018-11-05 16:58:57;48;69;ca;".@socialistes_cat instem a Torra i els partits independistes a triar entre:
👉🏼 un govern de @sanchezcastejon que treballi pel diàleg i pels grans avenços socials 
⛔️ la via de la confrontació que representen Casado, Rivera i VOX ";. @ Socialistes_cat instamos a Torra y los partidos independistas a elegir entre: 👉🏼 un gobierno de @sanchezcastejon que trabaje por el diálogo y por los grandes avances sociales ⛔️ la vía de la confrontación que representan Casado, Rivera y VOX ;5;11;2018
1378;1378;miqueliceta;psc;El Consejo de Estado no ve base para recurrir la resolución contra el Rey, José María Brunet @lavanguardia ;2018-10-26 07:39:02;6;16;es;El Consejo de Estado no ve base para recurrir la resolución contra el Rey, José María Brunet @lavanguardia ;El Consejo de Estado no ve base para recurrir la resolución contra el Rey, José María Brunet @lavanguardia ;26;10;2018
1379;1379;albiol_xg;ppc;Hemos acordado desde el @PPCatalunya no acudir a ninguna celebración de la Diada el 11-S. Recuerdo haber acudido con mi familia -siendo un niño- a la manifestaciones de finales de los 70' y 80'. Lamentablemente ese día ha dejado de representarnos. Los indepes. nos han expulsado.;2018-09-04 10:27:30;379;955;es;Hemos acordado desde el @PPCatalunya no acudir a ninguna celebración de la Diada el 11-S. Recuerdo haber acudido con mi familia -siendo un niño- a la manifestaciones de finales de los 70' y 80'. Lamentablemente ese día ha dejado de representarnos. Los indepes. nos han expulsado.;Hemos acordado desde el @PPCatalunya no acudir a ninguna celebración de la Diada el 11-S. Recuerdo haber acudido con mi familia -siendo un niño- a la manifestaciones de finales de los 70' y 80'. Lamentablemente ese día ha dejado de representarnos. Los indepes. nos han expulsado.;4;9;2018
1380;1380;santirodriguez;ppc;Ni en interpel·lacions, ni en preguntes orals, mai s'han atés ni al·lusions, ni contradiccions. Prenem nota de que el criteri ha canviat. ;2017-02-23 10:05:52;7;5;ca;Ni en interpel·lacions, ni en preguntes orals, mai s'han atés ni al·lusions, ni contradiccions. Prenem nota de que el criteri ha canviat. ;Ni en interpelaciones, ni en preguntas orales, nunca se han dado ni alusiones, ni contradicciones. Tomamos nota de que el criterio ha cambiado. ;23;2;2017
1381;1381;inesarrimadas;cs;El nacionalismo es esto: supremacismo, xenofobia y odio. Que esta señora, ni más ni menos que exconsellera del Govern y expresidenta del Parlament, diga públicamente y sin complejos que me quiere echar de Cataluña da una idea de la ruptura social que sufrimos ;2018-10-04 17:54:40;3017;5379;es;El nacionalismo es esto: supremacismo, xenofobia y odio. Que esta señora, ni más ni menos que exconsellera del Govern y expresidenta del Parlament, diga públicamente y sin complejos que me quiere echar de Cataluña da una idea de la ruptura social que sufrimos ;El nacionalismo es esto: supremacismo, xenofobia y odio. Que esta señora, ni más ni menos que exconsellera del Govern y expresidenta del Parlament, diga públicamente y sin complejos que me quiere echar de Cataluña da una idea de la ruptura social que sufrimos ;4;10;2018
1382;1382;adacolau;comuns;Modificar la ley para q sean los bancos quienes paguen es una medida necesaria pero que llega tarde. Hace semanas q lo estamos proponiendo en el Congreso. Y hace años que los movimientos piden llegar al fondo de la cuestión y acabar con la estafa hipotecaria. Aquí lo explico 👇 ;2018-11-08 19:08:12;197;351;es;Modificar la ley para q sean los bancos quienes paguen es una medida necesaria pero que llega tarde. Hace semanas q lo estamos proponiendo en el Congreso. Y hace años que los movimientos piden llegar al fondo de la cuestión y acabar con la estafa hipotecaria. Aquí lo explico 👇 ;Modificar la ley para q sean los bancos quienes paguen es una medida necesaria pero que llega tarde. Hace semanas q lo estamos proponiendo en el Congreso. Y hace años que los movimientos piden llegar al fondo de la cuestión y acabar con la estafa hipotecaria. Aquí lo explico 👇 ;8;11;2018
1383;1383;quimtorraipla;jxcat;He transmès tot el suport del @Govern a la Sindicatura Electoral del Referèndum. Els demanen penen de presó pel seu compromís amb la democràcia i amb les urnes de l’ 1 d’octubre. Una nova indecència de l’estat. ;2018-11-12 18:50:16;604;1426;ca;He transmès tot el suport del @Govern a la Sindicatura Electoral del Referèndum. Els demanen penen de presó pel seu compromís amb la democràcia i amb les urnes de l’ 1 d’octubre. Una nova indecència de l’estat. ;He transmitido todo el apoyo del @Govern a la Sindicatura Electoral del Referéndum. Los piden penan de prisión por su compromiso con la democracia y con las urnas del 1 de octubre. Una nueva indecencia del estado. ;12;11;2018
1384;1384;albert_rivera;cs;🎥 El #SablazoAutónomos y el sablazo a los conductores que proponen Sánchez-Iglesias es una injusticia y una pésima idea para la economía. ¿Los autónomos y los conductores de vehículos diésel son ‘los ricos’? #ElPactoDeLaCárcel @DebatAlRojoVivo ;2018-10-26 15:28:25;985;1536;es;🎥 El #SablazoAutónomos y el sablazo a los conductores que proponen Sánchez-Iglesias es una injusticia y una pésima idea para la economía. ¿Los autónomos y los conductores de vehículos diésel son ‘los ricos’? #ElPactoDeLaCárcel @DebatAlRojoVivo ;🎥 El #SablazoAutónomos y el sablazo a los conductores que proponen Sánchez-Iglesias es una injusticia y una pésima idea para la economía. ¿Los autónomos y los conductores de vehículos diésel son ‘los ricos’? #ElPactoDeLaCárcel @DebatAlRojoVivo ;26;10;2018
1385;1385;adacolau;comuns;La meva benvinguda i enhorabona als 106 nous agents de la @barcelona_GUB incorporats avui! Barcelona espera de vosaltres professionalitat, vocació d servei públic i empatia per garantir drets i llibertats en una ciutat diversa i oberta com BCN ;2018-07-09 14:22:39;24;77;ca;La meva benvinguda i enhorabona als 106 nous agents de la @barcelona_GUB incorporats avui! Barcelona espera de vosaltres professionalitat, vocació d servei públic i empatia per garantir drets i llibertats en una ciutat diversa i oberta com BCN ;Mi bienvenida y enhorabuena a los 106 nuevos agentes de la @barcelona_GUB incorporados hoy! Barcelona espera de vosotros profesionalidad, vocación de servicio público y empatía para garantizar derechos y libertades en una ciudad diversa y abierta como BCN ;9;7;2018
1386;1386;joantarda;erc;Avui a Barxeta els fatxes han tornat a intentar impedir q el republicanisme valencià s’expressés lliurement. Contra la intolerància, llibertat! Visca la República! @esquerrapv ;2018-07-07 13:25:38;326;663;ca;Avui a Barxeta els fatxes han tornat a intentar impedir q el republicanisme valencià s’expressés lliurement. Contra la intolerància, llibertat! Visca la República! @esquerrapv ;Hoy en Barxeta los fachas han vuelto a intentar impedir q el republicanismo valenciano se expresara libremente. Contra la intolerancia, libertad! Viva la República! @esquerrapv ;7;7;2018
1387;1387;santirodriguez;ppc;".@GirautaOficial de hecho, C's, ni votaron la enmienda a la totalidad que presentamos @PPCatalunya 

";2017-01-18 22:29:23;9;7;es;".@GirautaOficial de hecho, C's, ni votaron la enmienda a la totalidad que presentamos @PPCatalunya 

";".@GirautaOficial de hecho, C's, ni votaron la enmienda a la totalidad que presentamos @PPCatalunya 

";18;1;2017
1388;1388;santirodriguez;ppc;En Sevilla, en la interparlamentaria del @PPopular apoyando a @JuanMa_Moreno y al @ppandaluz ;2018-10-28 11:41:58;2;10;es;En Sevilla, en la interparlamentaria del @PPopular apoyando a @JuanMa_Moreno y al @ppandaluz ;En Sevilla, en la interparlamentaria del @PPopular apoyando a @JuanMa_Moreno y al @ppandaluz ;28;10;2018
1389;1389;martarovira;erc;"Fúria, pressions empresarials, amenaces constants, escorcolls, xantatges, detencions, empresonaments, persecució política: Marca España. 
Així segur que lligues molt! #ironiamodeon ";2017-10-19 07:49:04;1156;1425;ca;"Fúria, pressions empresarials, amenaces constants, escorcolls, xantatges, detencions, empresonaments, persecució política: Marca España. 
Així segur que lligues molt! #ironiamodeon ";Furia, presiones empresariales, amenazas constantes, registros, chantajes, detenciones, encarcelamientos, persecución política: Marca España. Así seguro que ligas mucho! #ironiamodeon ;19;10;2017
1390;1390;joantarda;erc;Si mañana ministra @AmbBatet ratifica conclusiones debate con vicepresidenta Calvo q reunión día 9 @sanchezcastejon @QuimTorraiPla se de sin condiciones i se hable también del referèndum (necesario q explique orden día) @Esquerra_ERC puede repensar posición Real Decret @tve_tve;2018-07-03 12:54:37;33;82;es;Si mañana ministra @AmbBatet ratifica conclusiones debate con vicepresidenta Calvo q reunión día 9 @sanchezcastejon @QuimTorraiPla se de sin condiciones i se hable también del referèndum (necesario q explique orden día) @Esquerra_ERC puede repensar posición Real Decret @tve_tve;Si mañana ministra @AmbBatet ratifica conclusiones debate con vicepresidenta Calvo q reunión día 9 @sanchezcastejon @QuimTorraiPla se de sin condiciones i se hable también del referèndum (necesario q explique orden día) @Esquerra_ERC puede repensar posición Real Decret @tve_tve;3;7;2018
1391;1391;adacolau;comuns;"Comparto la emoción y el agradecimiento de @Lucia___M en el debate sobre #LeyViviendaPAH 💚
#SíSePuede ";2018-09-18 16:09:51;164;379;es;"Comparto la emoción y el agradecimiento de @Lucia___M en el debate sobre #LeyViviendaPAH 💚
#SíSePuede ";"Comparto la emoción y el agradecimiento de @Lucia___M en el debate sobre #LeyViviendaPAH 💚
#SíSePuede ";18;9;2018
1392;1392;albiol_xg;ppc;Lamentable que un encuentro con 150 vecinos para exigir más recursos para el CAP de Llefià acabe con los gritos de cinco militantes comunistas y socialistas perdiendo las formas #Badalona ;2018-10-18 17:02:58;40;94;es;Lamentable que un encuentro con 150 vecinos para exigir más recursos para el CAP de Llefià acabe con los gritos de cinco militantes comunistas y socialistas perdiendo las formas #Badalona ;Lamentable que un encuentro con 150 vecinos para exigir más recursos para el CAP de Llefià acabe con los gritos de cinco militantes comunistas y socialistas perdiendo las formas #Badalona ;18;10;2018
1393;1393;albiol_xg;ppc;Entra en una comisaría gritando “Alá es grande”, con un cuchillo en la mano y la familia pretende denunciar a @mossos . Algunos creen que la democracia en este país permite justificarlo todo. @lavanguardia ;2018-08-21 14:56:29;188;428;es;Entra en una comisaría gritando “Alá es grande”, con un cuchillo en la mano y la familia pretende denunciar a @mossos . Algunos creen que la democracia en este país permite justificarlo todo. @lavanguardia ;Entra en una comisaría gritando “Alá es grande”, con un cuchillo en la mano y la familia pretende denunciar a @mossos . Algunos creen que la democracia en este país permite justificarlo todo. @lavanguardia ;21;8;2018
1394;1394;albiol_xg;ppc;Es la consecuencia de vivir en un país que es una  democracia y en donde se impone el estado de derecho por encima de   actos arbitrarios de los  gobernantes que se creen por encima del bien y del mal.  ;2018-07-10 14:05:16;113;240;es;Es la consecuencia de vivir en un país que es una  democracia y en donde se impone el estado de derecho por encima de   actos arbitrarios de los  gobernantes que se creen por encima del bien y del mal.  ;Es la consecuencia de vivir en un país que es una  democracia y en donde se impone el estado de derecho por encima de   actos arbitrarios de los  gobernantes que se creen por encima del bien y del mal.  ;10;7;2018
1395;1395;xavierdomenechs;comuns;"Rebuig absolut a les accions violentes d’encaputxats a Canet avui i suport a les persones ferides

";2018-05-21 20:15:29;312;777;ca;"Rebuig absolut a les accions violentes d’encaputxats a Canet avui i suport a les persones ferides

";Rechazo absoluto a las acciones violentas de encapuchados en Canet hoy y apoyo a las personas heridas ;21;5;2018
